time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
0.052537000;9.637e-01;4.168e-01;-3.182e-01;4.325e-01;-3.302e-01;9.634e-01;4.326e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.054537000;9.637e-01;4.168e-01;-3.182e-01;4.325e-01;-3.302e-01;9.634e-01;4.326e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.055537000;9.637e-01;4.168e-01;-3.182e-01;4.324e-01;-3.302e-01;9.634e-01;4.326e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.056537000;9.637e-01;4.168e-01;-3.182e-01;4.324e-01;-3.302e-01;9.634e-01;4.326e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.057537000;9.637e-01;4.167e-01;-3.182e-01;4.324e-01;-3.302e-01;9.634e-01;4.326e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.059537000;9.637e-01;4.167e-01;-3.182e-01;4.324e-01;-3.302e-01;9.634e-01;4.326e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.060537000;9.637e-01;4.167e-01;-3.182e-01;4.324e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.067537000;9.637e-01;4.167e-01;-3.182e-01;4.324e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.068537000;9.637e-01;4.167e-01;-3.182e-01;4.323e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.076537000;9.637e-01;4.167e-01;-3.182e-01;4.323e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.637e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
0.077537000;9.637e-01;4.166e-01;-3.182e-01;4.323e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.637e-01;1.666e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.989994000;9.637e-01;4.166e-01;-3.182e-01;4.323e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.637e-01;1.666e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.989994000;9.637e-01;4.166e-01;-3.182e-01;4.323e-01;-3.302e-01;9.633e-01;4.325e-01;-3.300e-01;9.637e-01;1.666e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.989995000;9.637e-01;4.166e-01;-3.182e-01;4.323e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.637e-01;1.666e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990002000;9.637e-01;4.166e-01;-3.182e-01;4.323e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.637e-01;1.666e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990010000;9.638e-01;4.167e-01;-3.182e-01;4.323e-01;-3.302e-01;9.634e-01;4.325e-01;-3.300e-01;9.638e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990026000;9.639e-01;4.167e-01;-3.183e-01;4.323e-01;-3.302e-01;9.635e-01;4.325e-01;-3.300e-01;9.639e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990058000;9.640e-01;4.168e-01;-3.184e-01;4.323e-01;-3.302e-01;9.637e-01;4.325e-01;-3.300e-01;9.640e-01;1.667e-02;-1.273e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990122000;9.643e-01;4.169e-01;-3.185e-01;4.323e-01;-3.302e-01;9.640e-01;4.324e-01;-3.300e-01;9.643e-01;1.667e-02;-1.274e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990186000;9.647e-01;4.170e-01;-3.185e-01;4.323e-01;-3.302e-01;9.643e-01;4.325e-01;-3.300e-01;9.647e-01;1.668e-02;-1.274e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990250000;9.650e-01;4.171e-01;-3.187e-01;4.323e-01;-3.302e-01;9.646e-01;4.324e-01;-3.300e-01;9.650e-01;1.669e-02;-1.275e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990314000;9.653e-01;4.173e-01;-3.188e-01;4.323e-01;-3.302e-01;9.649e-01;4.324e-01;-3.300e-01;9.653e-01;1.669e-02;-1.275e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990378000;9.656e-01;4.174e-01;-3.189e-01;4.323e-01;-3.303e-01;9.653e-01;4.324e-01;-3.300e-01;9.656e-01;1.670e-02;-1.276e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990442000;9.659e-01;4.176e-01;-3.190e-01;4.323e-01;-3.302e-01;9.656e-01;4.324e-01;-3.301e-01;9.659e-01;1.670e-02;-1.276e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990506000;9.663e-01;4.177e-01;-3.191e-01;4.323e-01;-3.303e-01;9.659e-01;4.324e-01;-3.301e-01;9.663e-01;1.671e-02;-1.277e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990570000;9.666e-01;4.178e-01;-3.192e-01;4.323e-01;-3.303e-01;9.662e-01;4.324e-01;-3.300e-01;9.666e-01;1.671e-02;-1.277e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990634000;9.669e-01;4.179e-01;-3.194e-01;4.323e-01;-3.303e-01;9.665e-01;4.324e-01;-3.301e-01;9.669e-01;1.672e-02;-1.277e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990698000;9.672e-01;4.181e-01;-3.195e-01;4.322e-01;-3.303e-01;9.669e-01;4.324e-01;-3.301e-01;9.672e-01;1.672e-02;-1.278e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990762000;9.675e-01;4.182e-01;-3.196e-01;4.322e-01;-3.303e-01;9.672e-01;4.324e-01;-3.301e-01;9.675e-01;1.673e-02;-1.278e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.990890000;9.682e-01;4.185e-01;-3.198e-01;4.322e-01;-3.303e-01;9.678e-01;4.324e-01;-3.301e-01;9.682e-01;1.674e-02;-1.279e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991018000;9.688e-01;4.188e-01;-3.200e-01;4.322e-01;-3.303e-01;9.685e-01;4.324e-01;-3.301e-01;9.688e-01;1.675e-02;-1.280e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991146000;9.695e-01;4.190e-01;-3.202e-01;4.322e-01;-3.303e-01;9.691e-01;4.324e-01;-3.301e-01;9.695e-01;1.676e-02;-1.281e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991274000;9.701e-01;4.193e-01;-3.205e-01;4.322e-01;-3.303e-01;9.697e-01;4.324e-01;-3.301e-01;9.701e-01;1.677e-02;-1.282e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991402000;9.707e-01;4.195e-01;-3.207e-01;4.322e-01;-3.303e-01;9.704e-01;4.324e-01;-3.301e-01;9.707e-01;1.678e-02;-1.283e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991530000;9.714e-01;4.198e-01;-3.209e-01;4.322e-01;-3.304e-01;9.710e-01;4.323e-01;-3.301e-01;9.714e-01;1.679e-02;-1.284e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.991786000;9.727e-01;4.203e-01;-3.214e-01;4.321e-01;-3.304e-01;9.723e-01;4.323e-01;-3.302e-01;9.727e-01;1.681e-02;-1.285e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.992042000;9.739e-01;4.209e-01;-3.218e-01;4.321e-01;-3.304e-01;9.736e-01;4.323e-01;-3.302e-01;9.739e-01;1.683e-02;-1.287e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.992298000;9.752e-01;4.214e-01;-3.222e-01;4.321e-01;-3.304e-01;9.749e-01;4.323e-01;-3.302e-01;9.752e-01;1.686e-02;-1.289e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.992554000;9.765e-01;4.219e-01;-3.227e-01;4.321e-01;-3.304e-01;9.761e-01;4.322e-01;-3.302e-01;9.765e-01;1.688e-02;-1.291e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.992810000;9.778e-01;4.224e-01;-3.231e-01;4.320e-01;-3.305e-01;9.774e-01;4.322e-01;-3.303e-01;9.778e-01;1.690e-02;-1.293e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.993066000;9.790e-01;4.229e-01;-3.236e-01;4.320e-01;-3.305e-01;9.787e-01;4.322e-01;-3.303e-01;9.790e-01;1.692e-02;-1.294e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.993322000;9.803e-01;4.235e-01;-3.240e-01;4.320e-01;-3.305e-01;9.800e-01;4.321e-01;-3.303e-01;9.803e-01;1.694e-02;-1.296e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.993578000;9.816e-01;4.240e-01;-3.245e-01;4.319e-01;-3.305e-01;9.813e-01;4.321e-01;-3.303e-01;9.816e-01;1.696e-02;-1.298e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.993834000;9.829e-01;4.245e-01;-3.249e-01;4.319e-01;-3.305e-01;9.825e-01;4.320e-01;-3.303e-01;9.829e-01;1.698e-02;-1.299e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.994090000;9.842e-01;4.250e-01;-3.253e-01;4.318e-01;-3.306e-01;9.838e-01;4.320e-01;-3.303e-01;9.842e-01;1.700e-02;-1.301e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.994346000;9.854e-01;4.255e-01;-3.258e-01;4.318e-01;-3.306e-01;9.851e-01;4.319e-01;-3.304e-01;9.854e-01;1.702e-02;-1.303e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.994602000;9.867e-01;4.260e-01;-3.262e-01;4.317e-01;-3.306e-01;9.864e-01;4.319e-01;-3.304e-01;9.867e-01;1.704e-02;-1.305e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.994858000;9.880e-01;4.265e-01;-3.266e-01;4.317e-01;-3.306e-01;9.877e-01;4.318e-01;-3.304e-01;9.880e-01;1.706e-02;-1.307e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.995114000;9.893e-01;4.270e-01;-3.271e-01;4.316e-01;-3.306e-01;9.889e-01;4.318e-01;-3.304e-01;9.893e-01;1.708e-02;-1.308e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.995370000;9.906e-01;4.274e-01;-3.275e-01;4.315e-01;-3.306e-01;9.902e-01;4.317e-01;-3.304e-01;9.906e-01;1.710e-02;-1.310e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.995882000;9.931e-01;4.284e-01;-3.284e-01;4.314e-01;-3.307e-01;9.928e-01;4.315e-01;-3.305e-01;9.931e-01;1.714e-02;-1.314e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.996394000;9.957e-01;4.293e-01;-3.293e-01;4.312e-01;-3.307e-01;9.953e-01;4.314e-01;-3.305e-01;9.957e-01;1.717e-02;-1.317e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.996906000;9.982e-01;4.303e-01;-3.301e-01;4.310e-01;-3.307e-01;9.979e-01;4.312e-01;-3.305e-01;9.982e-01;1.721e-02;-1.321e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.997418000;1.001e+00;4.312e-01;-3.310e-01;4.308e-01;-3.308e-01;1.000e+00;4.310e-01;-3.306e-01;1.001e+00;1.725e-02;-1.324e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.997930000;1.003e+00;4.320e-01;-3.319e-01;4.306e-01;-3.308e-01;1.003e+00;4.308e-01;-3.306e-01;1.003e+00;1.728e-02;-1.328e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.998442000;1.006e+00;4.329e-01;-3.328e-01;4.304e-01;-3.308e-01;1.006e+00;4.305e-01;-3.306e-01;1.006e+00;1.732e-02;-1.331e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.998954000;1.008e+00;4.337e-01;-3.337e-01;4.301e-01;-3.308e-01;1.008e+00;4.302e-01;-3.306e-01;1.008e+00;1.735e-02;-1.335e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.999466000;1.011e+00;4.346e-01;-3.345e-01;4.298e-01;-3.309e-01;1.011e+00;4.300e-01;-3.307e-01;1.011e+00;1.738e-02;-1.338e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.999978000;1.014e+00;4.353e-01;-3.354e-01;4.295e-01;-3.309e-01;1.013e+00;4.296e-01;-3.307e-01;1.014e+00;1.741e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.999994000;1.014e+00;4.353e-01;-3.354e-01;4.295e-01;-3.309e-01;1.013e+00;4.296e-01;-3.307e-01;1.014e+00;1.741e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.999995000;1.014e+00;4.353e-01;-3.354e-01;4.295e-01;-3.309e-01;1.013e+00;4.297e-01;-3.307e-01;1.014e+00;1.741e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.999996000;1.014e+00;4.353e-01;-3.354e-01;4.295e-01;-3.309e-01;1.013e+00;4.296e-01;-3.307e-01;1.014e+00;1.741e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
29.999998000;1.014e+00;4.354e-01;-3.354e-01;4.295e-01;-3.309e-01;1.013e+00;4.296e-01;-3.307e-01;1.014e+00;1.741e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.000010000;1.014e+00;4.354e-01;-3.354e-01;4.295e-01;-3.309e-01;1.013e+00;4.296e-01;-3.307e-01;1.014e+00;1.741e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.000026000;1.014e+00;4.354e-01;-3.355e-01;4.295e-01;-3.309e-01;1.013e+00;4.296e-01;-3.307e-01;1.014e+00;1.742e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.000058000;1.014e+00;4.355e-01;-3.355e-01;4.294e-01;-3.309e-01;1.014e+00;4.296e-01;-3.307e-01;1.014e+00;1.742e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.000122000;1.014e+00;4.355e-01;-3.356e-01;4.294e-01;-3.309e-01;1.014e+00;4.296e-01;-3.307e-01;1.014e+00;1.742e-02;-1.342e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.000250000;1.015e+00;4.358e-01;-3.358e-01;4.293e-01;-3.309e-01;1.015e+00;4.295e-01;-3.307e-01;1.015e+00;1.743e-02;-1.343e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.000506000;1.016e+00;4.361e-01;-3.363e-01;4.292e-01;-3.309e-01;1.016e+00;4.293e-01;-3.307e-01;1.016e+00;1.744e-02;-1.345e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.001018000;1.019e+00;4.369e-01;-3.372e-01;4.288e-01;-3.309e-01;1.018e+00;4.290e-01;-3.307e-01;1.019e+00;1.748e-02;-1.349e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.001530000;1.021e+00;4.376e-01;-3.380e-01;4.285e-01;-3.310e-01;1.021e+00;4.286e-01;-3.308e-01;1.021e+00;1.750e-02;-1.352e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.002042000;1.024e+00;4.383e-01;-3.389e-01;4.281e-01;-3.310e-01;1.024e+00;4.282e-01;-3.308e-01;1.024e+00;1.753e-02;-1.356e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.002554000;1.026e+00;4.390e-01;-3.397e-01;4.277e-01;-3.310e-01;1.026e+00;4.278e-01;-3.308e-01;1.026e+00;1.756e-02;-1.359e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.003066000;1.029e+00;4.397e-01;-3.406e-01;4.273e-01;-3.310e-01;1.029e+00;4.274e-01;-3.308e-01;1.029e+00;1.759e-02;-1.362e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.003578000;1.032e+00;4.403e-01;-3.415e-01;4.268e-01;-3.310e-01;1.031e+00;4.269e-01;-3.308e-01;1.032e+00;1.761e-02;-1.366e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.004090000;1.034e+00;4.409e-01;-3.423e-01;4.263e-01;-3.310e-01;1.034e+00;4.265e-01;-3.309e-01;1.034e+00;1.764e-02;-1.369e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.004602000;1.037e+00;4.415e-01;-3.432e-01;4.259e-01;-3.311e-01;1.036e+00;4.260e-01;-3.309e-01;1.037e+00;1.766e-02;-1.373e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.005114000;1.039e+00;4.421e-01;-3.441e-01;4.254e-01;-3.311e-01;1.039e+00;4.255e-01;-3.309e-01;1.039e+00;1.768e-02;-1.376e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.005626000;1.042e+00;4.426e-01;-3.449e-01;4.249e-01;-3.311e-01;1.041e+00;4.250e-01;-3.309e-01;1.042e+00;1.770e-02;-1.380e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.006138000;1.044e+00;4.431e-01;-3.458e-01;4.243e-01;-3.311e-01;1.044e+00;4.245e-01;-3.309e-01;1.044e+00;1.773e-02;-1.383e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.006650000;1.047e+00;4.437e-01;-3.467e-01;4.238e-01;-3.311e-01;1.047e+00;4.239e-01;-3.309e-01;1.047e+00;1.775e-02;-1.387e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.007162000;1.049e+00;4.442e-01;-3.475e-01;4.232e-01;-3.311e-01;1.049e+00;4.234e-01;-3.310e-01;1.049e+00;1.777e-02;-1.390e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.007674000;1.052e+00;4.446e-01;-3.484e-01;4.227e-01;-3.312e-01;1.052e+00;4.228e-01;-3.310e-01;1.052e+00;1.779e-02;-1.394e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.008186000;1.055e+00;4.451e-01;-3.493e-01;4.221e-01;-3.312e-01;1.054e+00;4.222e-01;-3.310e-01;1.055e+00;1.780e-02;-1.397e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.008698000;1.057e+00;4.456e-01;-3.501e-01;4.215e-01;-3.312e-01;1.057e+00;4.216e-01;-3.310e-01;1.057e+00;1.782e-02;-1.401e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.009210000;1.060e+00;4.460e-01;-3.510e-01;4.208e-01;-3.312e-01;1.059e+00;4.210e-01;-3.310e-01;1.060e+00;1.784e-02;-1.404e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.009722000;1.062e+00;4.464e-01;-3.518e-01;4.202e-01;-3.312e-01;1.062e+00;4.203e-01;-3.310e-01;1.062e+00;1.785e-02;-1.407e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.009881000;1.063e+00;4.465e-01;-3.521e-01;4.200e-01;-3.312e-01;1.063e+00;4.202e-01;-3.310e-01;1.063e+00;1.786e-02;-1.408e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.009984000;1.064e+00;4.466e-01;-3.523e-01;4.199e-01;-3.312e-01;1.063e+00;4.200e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.009998000;1.064e+00;4.466e-01;-3.523e-01;4.199e-01;-3.312e-01;1.063e+00;4.200e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010002000;1.064e+00;4.466e-01;-3.523e-01;4.198e-01;-3.312e-01;1.063e+00;4.200e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010026000;1.064e+00;4.466e-01;-3.523e-01;4.198e-01;-3.312e-01;1.063e+00;4.200e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010058000;1.064e+00;4.465e-01;-3.523e-01;4.198e-01;-3.312e-01;1.063e+00;4.199e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010122000;1.064e+00;4.464e-01;-3.523e-01;4.197e-01;-3.312e-01;1.063e+00;4.198e-01;-3.310e-01;1.064e+00;1.786e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010186000;1.064e+00;4.463e-01;-3.523e-01;4.196e-01;-3.312e-01;1.063e+00;4.198e-01;-3.310e-01;1.064e+00;1.785e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010250000;1.064e+00;4.463e-01;-3.523e-01;4.196e-01;-3.312e-01;1.063e+00;4.197e-01;-3.310e-01;1.064e+00;1.785e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010314000;1.064e+00;4.462e-01;-3.523e-01;4.195e-01;-3.312e-01;1.063e+00;4.196e-01;-3.310e-01;1.064e+00;1.785e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010378000;1.064e+00;4.461e-01;-3.523e-01;4.194e-01;-3.312e-01;1.063e+00;4.195e-01;-3.310e-01;1.064e+00;1.784e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010442000;1.064e+00;4.460e-01;-3.523e-01;4.193e-01;-3.312e-01;1.063e+00;4.195e-01;-3.310e-01;1.064e+00;1.784e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010506000;1.064e+00;4.459e-01;-3.523e-01;4.192e-01;-3.312e-01;1.063e+00;4.194e-01;-3.310e-01;1.064e+00;1.784e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010570000;1.064e+00;4.458e-01;-3.523e-01;4.192e-01;-3.312e-01;1.063e+00;4.193e-01;-3.310e-01;1.064e+00;1.783e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010634000;1.064e+00;4.458e-01;-3.523e-01;4.191e-01;-3.312e-01;1.063e+00;4.192e-01;-3.310e-01;1.064e+00;1.783e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010698000;1.064e+00;4.457e-01;-3.523e-01;4.190e-01;-3.312e-01;1.063e+00;4.192e-01;-3.310e-01;1.064e+00;1.783e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010826000;1.064e+00;4.455e-01;-3.523e-01;4.189e-01;-3.312e-01;1.063e+00;4.190e-01;-3.310e-01;1.064e+00;1.782e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.010954000;1.064e+00;4.454e-01;-3.523e-01;4.187e-01;-3.312e-01;1.063e+00;4.188e-01;-3.310e-01;1.064e+00;1.781e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011082000;1.064e+00;4.452e-01;-3.522e-01;4.185e-01;-3.311e-01;1.063e+00;4.187e-01;-3.310e-01;1.064e+00;1.781e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011210000;1.064e+00;4.450e-01;-3.522e-01;4.184e-01;-3.311e-01;1.063e+00;4.185e-01;-3.310e-01;1.064e+00;1.780e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011338000;1.064e+00;4.449e-01;-3.522e-01;4.182e-01;-3.311e-01;1.063e+00;4.184e-01;-3.310e-01;1.064e+00;1.779e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011466000;1.064e+00;4.447e-01;-3.522e-01;4.181e-01;-3.311e-01;1.063e+00;4.182e-01;-3.310e-01;1.064e+00;1.779e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
30.011722000;1.064e+00;4.443e-01;-3.522e-01;4.177e-01;-3.311e-01;1.063e+00;4.179e-01;-3.310e-01;1.064e+00;1.777e-02;-1.409e-02;5.000e+01;4.166e-01;-4.441e-01;5.000e+01
